"Gene1","Gene2","CorrelationValue"
"Npun_R5149","Npun_R5109",-0.824974355018245
"Npun_R5149","Npun_R5135",-0.778755188162093
"Npun_R5149","Npun_R5136",-0.773422193610354
"Npun_R5149","Npun_R5195",-0.87313034732235
"Npun_R5149","Npun_R5275",-0.762221761844744
"Npun_R5149","Npun_R5313",-0.755035645109157
"Npun_R5149","Npun_R5400",-0.797910304647062
"Npun_R5149","Npun_F5426",-0.758563693243034
"Npun_R5149","Npun_R5439",-0.815922849809699
"Npun_R5149","Npun_F5451",-0.862293578342032
"Npun_R5149","Npun_R5583",-0.773034636083874
"Npun_R5149","Npun_F5607",-0.760224134084736
"Npun_R5149","Npun_F5693",-0.809451071676614
"Npun_R5149","Npun_R5699",-0.767138167215031
"Npun_R5149","Npun_F5704",-0.784420751969683
"Npun_R5149","Npun_F5931",-0.789107949504682
"Npun_R5149","Npun_F5984",-0.757841405199295
"Npun_R5149","Npun_R6104",-0.780968133725654
"Npun_R5149","Npun_F6106",-0.797413938645201
"Npun_R5149","Npun_F6132",-0.771565757331747
"Npun_R5149","Npun_R6149",-0.772416260270262
"Npun_R5149","Npun_F6163",-0.766755482377465
"Npun_R5149","Npun_R6239",-0.752741265830553
"Npun_R5149","Npun_R6240",-0.780639214735131
"Npun_R5149","Npun_F6241",-0.839115913009469
"Npun_R5149","Npun_R6248",-0.941729314795053
"Npun_R5149","Npun_R6256",-0.75353989268506
"Npun_R5149","Npun_R6335",-0.848947007436408
"Npun_R5149","Npun_R6348",-0.752760075331406
"Npun_R5149","Npun_R6421",-0.753357517385488
"Npun_R5149","Npun_R6432",-0.823712190429099
"Npun_R5149","Npun_R6463",-0.789309129845801
"Npun_R5149","Npun_R6515",-0.752845333310355
"Npun_R5149","Npun_R6568",-0.753295552626018
"Npun_R5149","Npun_R6570",-0.789170688528745
"Npun_R5149","Npun_R6597",-0.817041472409329
"Npun_R5149","Npun_F6602",-0.763491320876306
"Npun_R5149","Npun_R6618",-0.77492497983062
"Npun_R5149","Npun_AR012",-0.754427792153322
"Npun_R5149","Npun_AF078",-0.773020295769932
"Npun_R5149","Npun_AR247",-0.796739088145841
"Npun_R5149","cSome - 571197 - predicted RNA",-0.752797706898162
"Npun_R5149","cSome - 2240250 - predicted RNA",-0.789005348958973
"Npun_R5149","cSome - 4049371 - predicted RNA",-0.813586955401842
"Npun_R5149","cSome - 4051065 - predicted RNA",-0.81457770409766
"Npun_R5149","cSome - 6135286 - predicted RNA",-0.752718571285349
"Npun_R5149","cSome - 6731240 - predicted RNA",-0.75306949274086
